Molecule ChEMBL ID,Standard Type,Standard Value,APC2D1_C_C,APC2D1_C_N,APC2D1_C_O,APC2D1_C_S,APC2D2_C_C,APC2D2_C_N,APC2D2_C_O,APC2D2_C_S,APC2D2_C_X,APC2D2_N_N,APC2D3_C_C,APC2D3_C_N,APC2D3_C_O,APC2D3_C_S,APC2D3_C_X,APC2D3_N_N,APC2D3_N_S,APC2D4_C_C,APC2D4_C_N,APC2D4_C_O,APC2D4_C_S,APC2D4_C_Cl,APC2D4_C_X,APC2D4_N_N,APC2D4_N_O,APC2D5_C_C,APC2D5_C_N,APC2D5_C_O,APC2D5_C_S,APC2D5_C_X,APC2D5_N_N,APC2D5_N_O,APC2D6_C_C,APC2D6_C_N,APC2D6_C_O,APC2D6_C_S,APC2D6_C_Cl,APC2D6_C_X,APC2D6_N_O,APC2D7_C_C,APC2D7_C_N,APC2D7_C_O,APC2D7_C_S,APC2D7_C_Cl,APC2D7_C_X,APC2D7_O_O,APC2D8_C_C,APC2D8_C_N,APC2D8_C_O,APC2D8_C_X,APC2D8_N_N,APC2D8_N_O,APC2D9_C_C,APC2D9_C_N,APC2D9_C_O,APC2D9_C_S,APC2D9_N_N,APC2D10_C_C,APC2D10_C_N,APC2D10_C_O,APC2D10_C_S,KRFPC1,KRFPC297,KRFPC298,KRFPC341,KRFPC383,KRFPC467,KRFPC669,KRFPC677,KRFPC758,KRFPC2975,KRFPC3058,KRFPC3150,KRFPC3224,KRFPC3369,KRFPC3396,KRFPC3402,KRFPC3440,KRFPC3540,KRFPC3593,KRFPC3640,KRFPC3659,KRFPC3660,KRFPC3661,KRFPC3662,KRFPC3682,KRFPC3692,KRFPC3706,KRFPC3712,KRFPC3717,KRFPC3719,KRFPC3722,KRFPC3726,KRFPC3729,KRFPC3733,KRFPC3735,KRFPC3740,KRFPC3742,KRFPC3744,KRFPC3750,KRFPC3773,KRFPC3781,KRFPC3782,KRFPC3788,KRFPC3789,KRFPC3882,KRFPC3926,KRFPC3956,KRFPC4264,KRFPC4331,SubFPC1,SubFPC2,SubFPC3,SubFPC137,SubFPC181,SubFPC184,SubFPC274,SubFPC275,SubFPC279,SubFPC280,SubFPC287,SubFPC295,SubFPC300,SubFPC301,SubFPC302,SubFPC307
CHEMBL186526,Thermal melting change,0.4,21.0,7.0,3.0,0.0,29.0,8.0,4.0,0.0,0.0,0.0,25.0,11.0,8.0,0.0,0.0,0.0,0.0,20.0,8.0,9.0,0.0,0.0,0.0,1.0,0.0,23.0,5.0,8.0,0.0,0.0,1.0,1.0,24.0,5.0,4.0,0.0,0.0,0.0,3.0,23.0,6.0,4.0,0.0,0.0,0.0,0.0,20.0,6.0,4.0,0.0,0.0,0.0,16.0,3.0,7.0,0.0,1.0,13.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,10.0,8.0,8.0,7.0,23.0
CHEMBL14762,Thermal melting change,0.8,14.0,13.0,1.0,0.0,20.0,11.0,1.0,0.0,0.0,6.0,17.0,17.0,1.0,0.0,0.0,3.0,0.0,14.0,16.0,2.0,0.0,0.0,0.0,5.0,0.0,16.0,15.0,0.0,0.0,0.0,1.0,2.0,16.0,18.0,2.0,0.0,0.0,0.0,0.0,20.0,13.0,1.0,0.0,0.0,0.0,0.0,19.0,8.0,3.0,0.0,0.0,1.0,16.0,3.0,3.0,0.0,0.0,12.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,4.0,15.0,4.0,0.0,0.0,0.0,14.0,12.0,12.0,8.0,16.0
CHEMBL50,Thermal melting change,0.4,16.0,0.0,8.0,0.0,20.0,0.0,16.0,0.0,0.0,0.0,18.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,3.0,4.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,8.0,8.0,6.0,6.0,1.0,15.0
CHEMBL261692,Thermal melting change,0.1,11.0,6.0,1.0,0.0,16.0,6.0,1.0,0.0,0.0,1.0,13.0,5.0,3.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,11.0,3.0,0.0,0.0,5.0,7.0,5.0,5.0,1.0,14.0
CHEMBL437612,Thermal melting change,0.2,15.0,0.0,3.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,3.0,6.0,6.0,1.0,12.0
CHEMBL429298,Thermal melting change,0.0,14.0,4.0,0.0,1.0,17.0,5.0,2.0,4.0,2.0,0.0,18.0,4.0,8.0,5.0,3.0,1.0,0.0,12.0,3.0,10.0,4.0,3.0,3.0,0.0,0.0,13.0,4.0,8.0,1.0,1.0,0.0,2.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,2.0,2.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,4.0,5.0,7.0,7.0,2.0,13.0
CHEMBL278315,Thermal melting change,0.6,25.0,3.0,13.0,0.0,35.0,3.0,15.0,0.0,0.0,0.0,38.0,5.0,22.0,0.0,0.0,0.0,0.0,42.0,5.0,27.0,0.0,0.0,0.0,0.0,1.0,45.0,5.0,25.0,0.0,0.0,0.0,2.0,42.0,7.0,26.0,0.0,0.0,0.0,0.0,44.0,5.0,23.0,0.0,0.0,0.0,6.0,43.0,5.0,28.0,0.0,0.0,3.0,42.0,8.0,29.0,0.0,0.0,28.0,3.0,22.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,29.0,5.0,0.0,20.0,2.0,0.0,0.0,13.0,0.0,0.0,17.0,3.0,1.0,0.0,0.0,0.0,12.0,10.0,8.0,0.0,7.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,9.0,2.0,2.0,1.0,1.0,9.0,7.0,3.0,1.0,9.0,0.0,9.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,16.0,26.0,26.0,5.0,21.0
CHEMBL405759,Thermal melting change,0.6,17.0,7.0,3.0,0.0,23.0,7.0,5.0,0.0,0.0,2.0,17.0,12.0,7.0,0.0,0.0,0.0,0.0,17.0,8.0,3.0,0.0,0.0,0.0,1.0,2.0,18.0,9.0,2.0,0.0,0.0,1.0,0.0,16.0,11.0,3.0,0.0,0.0,0.0,1.0,12.0,8.0,5.0,0.0,0.0,0.0,0.0,10.0,4.0,2.0,0.0,1.0,3.0,10.0,1.0,1.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,21.0,3.0,0.0,0.0,0.0,10.0,4.0,4.0,2.0,19.0
CHEMBL413188,Thermal melting change,1.0,14.0,9.0,2.0,0.0,24.0,9.0,2.0,0.0,0.0,2.0,21.0,13.0,6.0,0.0,0.0,0.0,0.0,19.0,13.0,5.0,0.0,0.0,0.0,2.0,1.0,14.0,9.0,6.0,0.0,0.0,2.0,3.0,10.0,4.0,5.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,14.0,4.0,0.0,0.0,6.0,11.0,4.0,4.0,0.0,18.0
CHEMBL1642,Thermal melting change,0.8,24.0,16.0,1.0,1.0,36.0,15.0,4.0,0.0,0.0,3.0,33.0,19.0,3.0,0.0,0.0,1.0,0.0,26.0,17.0,4.0,0.0,0.0,0.0,2.0,0.0,29.0,19.0,3.0,0.0,0.0,0.0,0.0,33.0,9.0,2.0,0.0,0.0,0.0,1.0,30.0,11.0,2.0,0.0,0.0,0.0,0.0,27.0,12.0,2.0,0.0,0.0,2.0,21.0,15.0,4.0,0.0,0.0,22.0,9.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,7.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,3.0,3.0,24.0,5.0,0.0,0.0,2.0,18.0,16.0,16.0,7.0,27.0
CHEMBL359482,Thermal melting change,0.9,17.0,8.0,0.0,0.0,21.0,12.0,0.0,0.0,0.0,3.0,17.0,16.0,0.0,0.0,0.0,1.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,12.0,0.0,0.0,0.0,1.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,21.0,4.0,0.0,0.0,0.0,8.0,5.0,5.0,2.0,19.0
CHEMBL104264,Thermal melting change,0.6,19.0,5.0,0.0,1.0,23.0,6.0,2.0,3.0,2.0,0.0,21.0,5.0,6.0,4.0,2.0,1.0,0.0,14.0,7.0,8.0,3.0,0.0,1.0,0.0,0.0,11.0,8.0,6.0,1.0,1.0,0.0,2.0,11.0,5.0,2.0,1.0,0.0,1.0,2.0,10.0,6.0,2.0,1.0,0.0,1.0,0.0,9.0,6.0,2.0,0.0,0.0,0.0,10.0,2.0,2.0,2.0,1.0,10.0,2.0,4.0,2.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,6.0,6.0,7.0,7.0,8.0,20.0
CHEMBL274064,Thermal melting change,0.5,15.0,12.0,0.0,0.0,22.0,11.0,0.0,0.0,2.0,4.0,22.0,14.0,0.0,0.0,2.0,1.0,0.0,21.0,15.0,0.0,0.0,0.0,1.0,2.0,0.0,23.0,15.0,0.0,0.0,1.0,2.0,0.0,22.0,13.0,0.0,0.0,0.0,1.0,0.0,18.0,11.0,0.0,0.0,0.0,2.0,0.0,8.0,12.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,17.0,5.0,0.0,0.0,0.0,12.0,8.0,8.0,1.0,16.0
CHEMBL76904,Thermal melting change,0.4,10.0,2.0,2.0,0.0,12.0,2.0,4.0,0.0,0.0,0.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,1.0,8.0
CHEMBL56731,Thermal melting change,0.5,16.0,3.0,3.0,0.0,19.0,4.0,5.0,0.0,0.0,0.0,15.0,6.0,7.0,0.0,0.0,0.0,0.0,13.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,13.0,5.0,6.0,0.0,0.0,0.0,0.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0,10.0,4.0,3.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,0.0,2.0,8.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,4.0,16.0
CHEMBL120077,Thermal melting change,0.2,17.0,4.0,4.0,0.0,24.0,8.0,4.0,0.0,2.0,1.0,21.0,10.0,4.0,0.0,2.0,1.0,0.0,16.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,16.0,9.0,4.0,0.0,1.0,0.0,1.0,15.0,7.0,2.0,0.0,0.0,1.0,2.0,14.0,3.0,0.0,0.0,0.0,2.0,0.0,10.0,3.0,2.0,2.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,17.0,2.0,0.0,0.0,0.0,8.0,8.0,8.0,4.0,17.0
CHEMBL3430786,Thermal melting change,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL155333,Thermal melting change,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL404939,Thermal melting change,-4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL485070,Thermal melting change,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL264949,Thermal melting change,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL99203,Thermal melting change,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL29197,Thermal melting change,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL191384,Thermal melting change,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL375530,Thermal melting change,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL411645,Thermal melting change,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL126077,Thermal melting change,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL416056,Thermal melting change,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL44,Thermal melting change,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL264406,Thermal melting change,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL103552,Thermal melting change,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL132904,Thermal melting change,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL366266,Thermal melting change,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL13485,Thermal melting change,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL278041,Thermal melting change,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL258726,Thermal melting change,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL319620,Thermal melting change,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL104468,Thermal melting change,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL553,Thermal melting change,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL262615,Thermal melting change,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL260138,Thermal melting change,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL261641,Thermal melting change,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL111456,Thermal melting change,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL100473,Thermal melting change,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL259551,Thermal melting change,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL35820,Thermal melting change,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
